Unnamed: 0,DISTRICT,BLOCK,PANCHAYAT,VILLAGE,LATITUDE,LONGITUDE,PH,P,K,CA,MG
1952,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56441,76.68938,5.59,136.6912369,184.8,673.2,62.0
1953,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56664,76.69141,6.0,130.609431499999,116.144,630.7,113.0
1955,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56741,76.69504999999991,6.44,53.3969461,81.872,445.8,51.5
1956,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56617,76.68720999999991,6.22,58.6854725,82.768,943.65,49.5
1958,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5691,76.68626,6.92,53.92579873999991,95.2,873.0,76.5
1959,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.57044,76.6894,5.73,6.329061139,98.0,651.05,47.0
1960,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5676,76.69459999999991,7.28,6.593487459,165.424,402.5,58.0
1961,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.57046,76.69271,5.8,6.329061139,235.647999999999,544.95,80.5
1962,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.57361,76.6913399999999,5.92,78.25302017999991,39.31199999999991,962.15,16.0
1963,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.567244,76.6913619999999,5.0,45.06,170.58,819.8,165.68
1964,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56728,76.69144,6.4,10.13,364.11,1212.1,116.9
1965,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.565249,76.69543,5.1,24.32,225.009999999999,581.35,182.43
1966,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.564218,76.696639,5.4,86.03,102.48,1145.55,326.43
1967,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.564582,76.696775,3.9,77.53,90.7199999999999,58.8,190.629999999999
1968,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5642,76.696601,3.7,106.849999999999,73.5799999999999,52.35,94.53
1969,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.564314,76.6978349999999,4.1,57.43999999999991,205.069999999999,393.6,170.78
1970,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.564161,76.697916,4.7,25.55,233.74,414.15,235.379999999999
1971,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.568085,76.704245,5.8,106.319999999999,126.109999999999,849.1,102.079999999999
1972,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.568203,76.704194,5.0,64.62999999999991,362.87999999999903,404.2,232.53
1973,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56844899999999,76.70475899999991,4.9,26.94,99.9,469.15,314.779999999999
1974,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.568597,76.70566499999991,5.6,19.23,483.73,1120.55,317.93
1975,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56963099999999,76.70522699999991,6.7,16.32,440.16,1102.55,269.079999999999
1976,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.569493,76.70499599999991,5.3,32.1899999999999,256.819999999999,933.05,194.729999999999
1977,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.570411,76.702978,4.8,102.15,265.439999999999,324.2,486.18
1978,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.571182,76.69979999999991,5.0,56.64999999999991,167.55,459.0,289.55
1979,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.573541,76.6982519999999,5.0,50.07999999999991,219.409999999999,505.95,168.25
1980,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.57433299999999,76.698222,4.7,110.7,252.56,625.55,237.879999999999
1981,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.572246,76.70335199999991,4.8,23.32,334.54,394.0,150.93
1982,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.57217,76.7178899999999,4.66,10.29545594,151.312,397.35,60.0
1983,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.54938499999999,76.678302,5.84,3.36,43.23199999999991,461.75,117.0
1984,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55573056,76.6942694399999,5.91,34.09382474,96.096,544.15,51.0
1986,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.554525,76.7346,6.54,8.18004537899999,54.20799999999991,500.05,52.5
1987,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56074167,76.7130444,5.72,47.05071441999991,110.096,890.15,71.0
1988,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55386,76.70568,6.48,17.92,72.912,631.15,91.5
1989,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55402999999999,76.7357099999999,6.24,8.70889801899999,707.727999999999,1490.5,60.5
1990,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55381,76.73554,5.64,14.79070338,197.455999999999,1387.75,91.0
1991,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.557179,76.73192899999991,6.37,15.0551297,291.199999999999,1528.15,51.0
1992,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.563534,76.73633599999991,5.03,9.237750659,272.16,729.1,59.5
1993,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.563152,76.73814799999991,4.5,56.305635619999904,329.279999999999,471.9,58.0
1994,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56229,76.738876,5.68,46.25743546,241.135999999999,748.8,49.0
1995,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55411,76.73457,4.6,22.9879193,293.663999999999,373.05,56.5
1996,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5556,76.7279699999999,7.39,10.29545594,114.575999999999,1014.35,92.0
1997,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55631999999999,76.73604,7.42,58.42104617999991,651.6159999999991,160.5,84.0
1998,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55485,76.73077,7.72,10.29545594,136.752,1140.8,69.5
1999,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55951999999999,76.7313,7.76,12.14644018,146.159999999999,1210.95,62.0
2000,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55951999999999,76.7309,6.12,118.181394499999,578.5919999999991,1386.05,49.5
2001,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56661,76.72181999999991,5.5,12.49,115.469999999999,1183.5,89.7999999999999
2002,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56476,76.72338,5.7,49.1,207.65,878.35,170.15
2003,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56457999999999,76.72253999999991,5.3,130.629999999999,560.45,462.65,211.43
2004,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56406999999999,76.72253999999991,5.5,43.28999999999991,106.06,941.6,163.849999999999
2005,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5639,76.73053,5.2,103.329999999999,126.67,583.9,179.599999999999
2006,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56415,76.73238999999991,4.2,33.92,101.019999999999,148.5,237.58
2007,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56061,76.72878,5.1,17.18,429.74,469.65,155.33
2008,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55888,76.72302,4.7,119.129999999999,290.529999999999,432.6,180.55
2009,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55941,76.7273399999999,5.3,22.35,394.68999999999903,1197.2,183.699999999999
2010,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56565,76.7273399999999,6.5,38.84,339.81,902.6,294.6
2011,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55709,76.73372,4.4,18.8999999999999,260.62,140.0,231.349999999999
2012,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55633,76.7352599999999,6.1,103.73,496.269999999999,1166.6,179.28
2013,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5593,76.73381,5.6,53.13,198.02,766.9,333.68
2014,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55955999999999,76.73236,5.0,127.53,349.66,469.45,268.75
2015,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55955999999999,76.73331,5.8,106.849999999999,182.0,852.8,248.5
2016,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55593,76.73381,4.4,53.03999999999991,356.939999999999,135.55,173.3
2017,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5615,76.73327999999991,5.4,10.1099999999999,257.379999999999,839.25,145.879999999999
2018,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56387999999999,76.73546,5.1,14.44,388.75,564.25,174.879999999999
2019,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56558199999999,76.70333599999991,6.2,102.159999999999,342.05,502.25,135.479999999999
2020,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56463699999999,76.7147719999999,5.7,150.75,126.0,433.1,156.599999999999
2021,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5647,76.72305,4.7,151.37,273.06,221.25,164.15
2022,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.564905,76.7059059999999,5.4,52.64999999999991,282.579999999999,568.95,192.53
2023,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.570456,76.72212399999991,5.6,52.35,229.49,430.1,139.9
2024,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56403,76.7251899999999,5.1,106.42,109.31,530.26,207.629999999999
2025,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56676,76.7295,6.1,117.0,72.12999999999991,754.25,199.449999999999
2026,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56607999999999,76.72974,6.0,105.969999999999,578.1399999999991,607.95,143.68
2027,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5679,76.71504,6.0,103.68,197.46,1102.8,207.629999999999
2028,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.563796,76.70801899999991,6.1,151.34,154.78,822.2,156.599999999999
2029,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.568443,76.7283199999999,6.1,55.06,132.61,855.35,160.379999999999
2030,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56528999999999,76.72261,4.6,56.07999999999991,235.479999999999,158.55,177.4
2031,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56079,76.72374999999991,5.2,114.069999999999,105.73,954.5,321.279999999999
2033,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5608,76.72278,4.7,31.1299999999999,290.639999999999,572.2,253.43
2034,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55985,76.72356,4.9,51.52,222.539999999999,497.25,254.05
2035,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55954,76.72329999999991,4.5,42.97999999999991,242.699999999999,854.95,389.5
2036,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55517,76.7305,4.9,50.96999999999991,223.439999999999,758.9,365.3
2037,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55522,76.73071,4.9,46.00999999999991,248.189999999999,831.25,301.35
2038,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55943055999999,76.7170861099999,4.7,73.01,221.759999999999,720.2,326.399999999999
2039,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55589722,76.71769444,4.9,117.92,413.2799999999991,1003.6,450.37999999999903
2040,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.555925,76.72073056,5.0,73.56,223.33,1036.4,450.25
2041,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5555222,76.71360559999991,4.9,41.04999999999991,190.18,566.0,194.0
2042,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56007222,76.72997221999991,4.5,28.93,298.93,737.9,155.4
2043,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56416111,76.7198527799999,4.9,56.47999999999991,253.34,889.1,323.329999999999
2044,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56368333,76.72499166999991,4.1,58.13,175.729999999999,766.2,230.3
2045,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55908333,76.72368611,5.4,87.89,197.229999999999,843.25,234.4
2046,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56537222,76.72687777999991,4.3,13.5,182.11,256.2,245.4
2047,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56788056,76.72228889,4.9,55.1,396.139999999999,965.6,397.8
2048,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.571529,76.725316,5.0,67.5,230.5,746.25,372.8999999999991
2049,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56784167,76.7134221999999,5.3,52.89999999999991,221.539999999999,792.75,307.6
2050,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5605083,76.71085549999991,4.7,50.14,270.93,448.35,304.55
2051,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5605083,76.70630556,4.9,47.93999999999991,231.729999999999,759.05,268.43
2052,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.561467,76.714652,4.9,61.17,181.78,481.85,270.199999999999
2053,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55321099999999,76.68789599999991,5.3,74.67,236.43,950.9,350.579999999999
2054,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.54622,76.690533,6.1,54.28,198.46,1007.6,358.279999999999
2055,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.551308,76.69656399999991,5.1,128.669999999999,321.1,1196.55,339.25
2056,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.564249,76.714053,5.6,47.10999999999991,224.0,993.65,314.3
2057,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56789,76.7335879999999,4.8,39.95,98.34,199.0,190.55
2059,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56903999999999,76.72096999999991,5.8,51.79999999999991,180.319999999999,488.15,293.279999999999
2061,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56808,76.72056,5.4,111.31,228.699999999999,405.4,278.75
2062,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56762999999999,76.71595999999991,4.7,65.01999999999991,188.719999999999,1142.65,324.949999999999
2063,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56722,76.7188299999999,6.4,84.03,383.6,1238.55,363.48
2064,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56589999999999,76.71662999999991,4.7,39.11999999999991,530.99,1128.45,351.399999999999
2065,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56155556,76.6986861099999,4.7,149.61,196.78,454.0,227.4
2066,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56195999999999,76.7203999999999,6.2,139.689999999999,171.469999999999,678.4,249.03
2067,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56234,76.7158799999999,5.1,45.46,196.34,1045.45,327.879999999999
2068,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56222,76.71657,7.2,55.1,94.42,1466.45,304.629999999999
2069,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56256999999999,76.71858,6.0,27.55,50.39999999999991,774.9,191.05
2070,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56273,76.71728,5.0,46.28999999999991,102.48,652.15,155.379999999999
2071,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56034,76.71738,5.6,35.27,73.92,762.9,359.149999999999
2072,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56434999999999,76.71738,3.8,31.68,79.06999999999991,49.65,345.399999999999
2073,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56481999999999,76.7146699999999,6.6,54.28,247.409999999999,1156.8,16.0799999999999
2074,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56481999999999,76.71554,5.4,19.5599999999999,184.129999999999,788.8,155.4
2075,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56433,76.71411999999991,7.0,15.15,152.879999999999,1432.65,192.28
2076,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56570999999999,76.7142,5.1,3.58,201.599999999999,374.25,245.099999999999
2077,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.565431,76.704048,5.2,7.99,82.20999999999991,446.95,500.0
2078,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56155399999999,76.702391,5.0,150.61,79.2999999999999,598.45,183.879999999999
2079,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.561482,76.705365,5.6,155.669999999999,169.789999999999,437.45,313.25
2080,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55983999999999,76.70138199999991,4.4,28.93,168.449999999999,313.15,310.029999999999
2081,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.559907,76.708599,5.9,84.5799999999999,162.509999999999,607.75,279.68
2082,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.562561,76.7085239999999,5.5,9.36999999999999,173.259999999999,727.7,225.43
2083,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.563459,76.706281,5.6,17.91,152.77,866.25,235.129999999999
2084,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.564014,76.7088779999999,5.7,28.3799999999999,170.689999999999,1081.2,336.93
2085,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5495,76.7213399999999,5.98,13.99742442,391.776,975.85,56.0
2086,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5442,76.71916,5.61,11.88201386,154.336,1135.8,48.0
2087,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55050999999999,76.72441,5.68,26.6898877799999,265.216,816.05,56.5
2088,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55427,76.71626,5.7,66.0894094599999,109.872,1311.85,90.5
2089,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.54887,76.71983,5.02,2.688,299.824,400.35,62.0
2090,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55015,76.72158,6.94,31.97841418,517.104,1540.5,64.0
2091,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55002,76.7212099999999,6.94,2.09824002,291.088,1006.95,68.0
2092,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55120999999999,76.72323,5.8,27.48316674,301.951999999999,1134.2,109.0
2093,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55104,76.7239,5.52,3.36,405.216,393.35,99.0
2094,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55111999999999,76.72123,5.88,75.60875697999991,274.735999999999,1350.7,69.0
2096,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.52492,76.7343699999999,5.46,6.86,133.84,791.7,91.0
2097,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.52952112,76.7425345,5.96,12.6752928199999,145.488,928.45,80.5
2099,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.52365,76.733236,5.04,7.12,231.728,374.1,59.0
2100,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.52989,76.72933999999991,4.89,4.21,307.216,558.95,53.0
2101,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.52835999999999,76.74307,5.5,12.4108664999999,492.46399999999903,1173.45,56.5
2102,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55903610999999,76.6985056,5.15,13.99742442,363.43999999999903,570.5,89.0
2103,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56261667,76.69687222,5.89,120.032378699999,432.432,1231.6,107.0
2104,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.52464999999999,76.73265999999991,6.77,35.9448089799999,326.591999999999,1425.9,94.5
2105,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.575333,76.7296759999999,5.03,2.62709266,90.7199999999999,145.25,98.0
2106,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.558508,76.7381699999999,5.4,17.6299999999999,626.419999999999,739.65,368.5
2107,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55097499999999,76.73497,4.6,82.37999999999991,393.459999999999,564.85,438.68
2108,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.576195,76.732999,4.1,10.75,229.939999999999,655.25,245.43
2109,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.549488,76.733418,5.4,46.28999999999991,176.4,933.4,445.2799999999991
2110,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5591,76.6981499999999,4.3,16.8099999999999,242.819999999999,839.55,150.479999999999
2111,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.526374,76.73497899999991,5.3,133.349999999999,190.74,1195.9,305.18
2112,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.53852,76.7322,4.5,36.92,192.3,924.4,314.399999999999
2113,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56976399999999,76.717162,6.3,51.79999999999991,469.06,1527.2,310.85
2114,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.54627299999999,76.733839,6.2,33.6099999999999,263.759999999999,637.8,466.5299999999991
2115,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.575183,76.7187839999999,4.3,22.0399999999999,210.9,196.85,139.629999999999
2116,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.534642,76.7309709999999,4.2,33.89,193.199999999999,374.75,195.33
2117,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.524272,76.727889,4.1,44.35999999999991,259.389999999999,707.5,375.1
2118,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.523317,76.726122,4.8,30.03,199.469999999999,819.95,349.43
2119,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.531848,76.73193399999991,4.1,117.92,455.73,1575.75,404.1499999999991
2120,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.54946299999999,76.72821899999991,5.8,66.4,261.069999999999,815.7,232.75
2121,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.542171,76.731403,5.5,122.609999999999,247.74,764.35,243.129999999999
2122,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.53233799999999,76.7334639999999,5.8,120.68,155.46,687.1,206.75
2123,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.52836699999999,76.7387319999999,4.9,118.469999999999,81.31,541.4,112.379999999999
2124,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.53285299999999,76.736434,5.1,35.27,198.24,657.35,230.25
2125,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.528814,76.73822199999991,5.0,71.3599999999999,188.05,573.75,205.28
2126,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.54831899999999,76.720763,5.4,114.89,250.43,626.55,398.25
2127,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.548734,76.71374799999991,6.1,22.0399999999999,185.58,1197.75,248.699999999999
2128,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.553868,76.7004129999999,5.7,49.86999999999991,336.56,674.65,243.599999999999
2129,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55687,76.690903,5.8,9.36999999999999,254.58,742.15,192.78
2130,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55374499999999,76.68427099999991,4.3,107.73,113.23,759.35,81.4
2131,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.547329,76.67882899999991,5.1,85.6899999999999,229.49,819.05,233.979999999999
2132,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.5488,76.7347079999999,5.4,37.2,221.419999999999,479.65,451.35
2133,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.539908,76.732309,5.2,9.09,124.659999999999,437.45,226.479999999999
2134,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.575051,76.73533899999991,5.2,90.65,113.459999999999,643.8,132.449999999999
2135,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.538319,76.734513,5.0,84.8599999999999,148.96,785.65,207.18
2136,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.548203,76.682094,5.3,25.8999999999999,366.459999999999,667.9,201.229999999999
2137,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.555572,76.692108,5.4,15.43,326.139999999999,749.3,389.829999999999
2138,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.558171,76.696229,5.6,139.409999999999,245.62,642.25,500.0
2140,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.572645,76.7041899999999,5.5,127.84,183.569999999999,619.35,317.73
2141,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.564757,76.7393339999999,5.1,124.54,79.18,457.0,384.98
2143,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.558247,76.738881,5.4,23.69,90.9399999999999,275.6,189.53
2145,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55157299999999,76.73405599999991,5.2,26.73,132.61,872.15,357.93
2146,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.566082,76.731468,5.7,50.96999999999991,353.81,682.95,377.449999999999
2147,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.529873,76.74074,6.3,25.35,263.98,1192.35,242.53
2148,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55378611,76.69943610999991,6.7,26.98,255.139999999999,274.7,452.93
2149,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55993999999999,76.70601999999991,5.8,7.22,233.069999999999,841.8,180.629999999999
2150,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56072,76.70793,5.8,10.4,123.31,997.7,192.58
2151,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55796999999999,76.7056299999999,4.8,5.69,136.419999999999,378.5,157.199999999999
2152,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55694,76.70698,6.2,8.72,182.78,997.75,111.98
2153,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55261,76.70963999999991,5.2,5.2,130.699999999999,621.15,222.849999999999
2154,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55444,76.7083099999999,4.6,6.48,122.299999999999,143.35,62.54999999999991
2155,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55368,76.70868,5.3,8.66,234.53,997.75,230.43
2156,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55387999999999,76.70936,6.4,14.3599999999999,403.98,1196.5,216.5
2157,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55816,76.70716,5.2,10.89,177.409999999999,816.6,349.6
2158,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56237,76.70478,4.4,12.6199999999999,105.95,158.3,106.0
2159,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56026,76.70614,5.4,30.44,280.779999999999,1089.65,279.6
2160,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55976,76.7066099999999,6.1,8.17,255.469999999999,1076.85,270.899999999999
2161,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55906,76.70610999999991,4.9,6.47,209.33,99.5,57.54999999999991
2162,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55977,76.70766999999991,7.1,14.6,616.8999999999991,1078.77,373.579999999999
2163,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.564747,76.7334019999999,7.2,20.5399999999999,561.789999999999,1038.24,260.3
2164,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.526942,76.740091,6.0,5.2,141.569999999999,772.65,149.449999999999
2165,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55824999999999,76.70919999999991,5.8,33.17,226.909999999999,1496.6,372.85
2166,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55789,76.7089799999999,6.3,7.18,439.709999999999,785.65,169.479999999999
2167,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.55702,76.7094299999999,6.3,6.19,112.78,733.7,80.87999999999991
2168,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.56048,76.71383,6.9,8.91,154.0,1066.35,12.9499999999999
2169,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.555646667,76.69582167,6.01,71.9067885,168.895999999999,967.95,107.0
2170,Kottayam,Vazhoor,Vazhoor,Vazhoor,9.566165,76.6926316699999,7.48,6.593487459,46.704,935.25,100.5
